k,covered,hallucinations,recall,precision,F1,F0_5,F2
29,28,1,0.3684210526315789,0.9655172413793104,0.5333333333333333,0.7291666666666667,0.4204204204204204
30,29,1,0.3815789473684211,0.9666666666666667,0.5471698113207547,0.7397959183673469,0.43413173652694614
31,30,1,0.39473684210526316,0.967741935483871,0.5607476635514018,0.75,0.4477611940298508
32,31,1,0.40789473684210525,0.96875,0.5740740740740741,0.7598039215686274,0.4613095238095238
33,32,1,0.42105263157894735,0.9696969696969697,0.5871559633027523,0.7692307692307692,0.47477744807121663
34,33,1,0.4342105263157895,0.9705882352941176,0.6000000000000001,0.7783018867924528,0.4881656804733727
35,33,2,0.4342105263157895,0.9428571428571428,0.5945945945945946,0.763888888888889,0.4867256637168142
36,34,2,0.4473684210526316,0.9444444444444444,0.6071428571428572,0.7727272727272728,0.5
37,35,2,0.4605263157894737,0.9459459459459459,0.6194690265486725,0.78125,0.5131964809384164
38,36,2,0.47368421052631576,0.9473684210526315,0.631578947368421,0.7894736842105263,0.5263157894736843
39,37,2,0.4868421052631579,0.9487179487179487,0.6434782608695652,0.7974137931034483,0.5393586005830905
40,38,2,0.5,0.95,0.6551724137931034,0.8050847457627118,0.5523255813953488
41,38,3,0.5,0.926829268292683,0.6495726495726496,0.7916666666666667,0.5507246376811595
42,39,3,0.5131578947368421,0.9285714285714286,0.6610169491525424,0.7991803278688525,0.5635838150289018
43,40,3,0.5263157894736842,0.9302325581395349,0.6722689075630252,0.8064516129032259,0.5763688760806917
44,41,3,0.5394736842105263,0.9318181818181818,0.6833333333333332,0.8134920634920635,0.589080459770115
45,42,3,0.5526315789473685,0.9333333333333333,0.694214876033058,0.8203125000000001,0.6017191977077365
46,43,3,0.5657894736842105,0.9347826086956522,0.7049180327868853,0.8269230769230769,0.6142857142857143
47,44,3,0.5789473684210527,0.9361702127659575,0.7154471544715447,0.8333333333333334,0.6267806267806267
48,45,3,0.5921052631578947,0.9375,0.7258064516129032,0.8395522388059702,0.6392045454545454
49,45,4,0.5921052631578947,0.9183673469387755,0.72,0.8272058823529412,0.6373937677053824
50,46,4,0.6052631578947368,0.92,0.7301587301587301,0.8333333333333335,0.6497175141242939
51,46,5,0.6052631578947368,0.9019607843137255,0.7244094488188977,0.8214285714285714,0.647887323943662
52,46,6,0.6052631578947368,0.8846153846153846,0.71875,0.8098591549295775,0.646067415730337
53,47,6,0.618421052631579,0.8867924528301887,0.7286821705426356,0.8159722222222223,0.658263305322129
54,47,7,0.618421052631579,0.8703703703703703,0.723076923076923,0.8047945205479452,0.6564245810055865
55,48,7,0.631578947368421,0.8727272727272727,0.7328244274809159,0.8108108108108107,0.6685236768802229
56,48,8,0.631578947368421,0.8571428571428571,0.7272727272727273,0.7999999999999999,0.6666666666666667
57,49,8,0.6447368421052632,0.8596491228070176,0.7368421052631579,0.8059210526315789,0.6786703601108033
58,49,9,0.6447368421052632,0.8448275862068966,0.7313432835820897,0.7954545454545455,0.6767955801104973
59,49,10,0.6447368421052632,0.8305084745762712,0.7259259259259259,0.7852564102564104,0.6749311294765841
60,50,10,0.6578947368421053,0.8333333333333334,0.7352941176470588,0.7911392405063291,0.6868131868131868
61,50,11,0.6578947368421053,0.819672131147541,0.7299270072992702,0.7812500000000001,0.6849315068493153
62,50,12,0.6578947368421053,0.8064516129032258,0.7246376811594202,0.7716049382716049,0.6830601092896176
63,50,13,0.6578947368421053,0.7936507936507936,0.7194244604316548,0.7621951219512195,0.6811989100817438
64,50,14,0.6578947368421053,0.78125,0.7142857142857143,0.7530120481927711,0.6793478260869565
65,51,14,0.6710526315789473,0.7846153846153846,0.7234042553191491,0.7589285714285714,0.6910569105691056
66,51,15,0.6710526315789473,0.7727272727272727,0.7183098591549295,0.7499999999999999,0.689189189189189
67,51,16,0.6710526315789473,0.7611940298507462,0.7132867132867132,0.7412790697674418,0.6873315363881402
68,51,17,0.6710526315789473,0.75,0.7083333333333334,0.7327586206896552,0.685483870967742
69,52,17,0.6842105263157895,0.7536231884057971,0.7172413793103448,0.7386363636363636,0.6970509383378016
70,52,18,0.6842105263157895,0.7428571428571429,0.7123287671232877,0.7303370786516854,0.6951871657754011
71,52,19,0.6842105263157895,0.7323943661971831,0.7074829931972789,0.7222222222222222,0.6933333333333332
72,52,20,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.7142857142857143,0.6914893617021277
73,53,20,0.6973684210526315,0.726027397260274,0.7114093959731543,0.7201086956521738,0.7029177718832891
74,53,21,0.6973684210526315,0.7162162162162162,0.7066666666666668,0.7123655913978494,0.701058201058201
75,54,21,0.7105263157894737,0.72,0.7152317880794702,0.7180851063829786,0.7124010554089709
76,55,21,0.7236842105263158,0.7236842105263158,0.7236842105263158,0.7236842105263157,0.7236842105263157
77,56,21,0.7368421052631579,0.7272727272727273,0.7320261437908497,0.7291666666666669,0.7349081364829396
78,56,22,0.7368421052631579,0.717948717948718,0.7272727272727273,0.7216494845360825,0.7329842931937173
79,56,23,0.7368421052631579,0.7088607594936709,0.7225806451612904,0.7142857142857143,0.7310704960835509
80,57,23,0.75,0.7125,0.7307692307692308,0.7196969696969697,0.7421875
81,58,23,0.7631578947368421,0.7160493827160493,0.7388535031847134,0.725,0.7532467532467534
82,58,24,0.7631578947368421,0.7073170731707317,0.7341772151898733,0.7178217821782177,0.7512953367875648
83,58,25,0.7631578947368421,0.6987951807228916,0.7295597484276729,0.7107843137254901,0.7493540051679586
84,59,25,0.7763157894736842,0.7023809523809523,0.7374999999999999,0.7160194174757283,0.7603092783505155
85,60,25,0.7894736842105263,0.7058823529411765,0.7453416149068324,0.7211538461538461,0.7712082262210798
86,61,25,0.8026315789473685,0.7093023255813954,0.7530864197530864,0.7261904761904762,0.782051282051282
87,61,26,0.8026315789473685,0.7011494252873564,0.7484662576687118,0.7193396226415095,0.7800511508951408
88,61,27,0.8026315789473685,0.6931818181818182,0.7439024390243902,0.7126168224299065,0.778061224489796
89,61,28,0.8026315789473685,0.6853932584269663,0.7393939393939394,0.7060185185185185,0.7760814249363868
90,61,29,0.8026315789473685,0.6777777777777778,0.7349397590361447,0.6995412844036698,0.7741116751269036
91,61,30,0.8026315789473685,0.6703296703296703,0.7305389221556886,0.6931818181818181,0.7721518987341771
92,61,31,0.8026315789473685,0.6630434782608695,0.7261904761904762,0.6869369369369369,0.7702020202020202
93,61,32,0.8026315789473685,0.6559139784946236,0.7218934911242604,0.6808035714285714,0.7682619647355163
94,61,33,0.8026315789473685,0.648936170212766,0.7176470588235294,0.6747787610619469,0.7663316582914573
95,61,34,0.8026315789473685,0.6421052631578947,0.7134502923976609,0.6688596491228069,0.7644110275689223
96,61,35,0.8026315789473685,0.6354166666666666,0.7093023255813953,0.6630434782608695,0.7625
97,61,36,0.8026315789473685,0.6288659793814433,0.7052023121387283,0.6573275862068966,0.7605985037406484
98,62,36,0.8157894736842105,0.6326530612244898,0.7126436781609196,0.6623931623931625,0.7711442786069652
99,62,37,0.8157894736842105,0.6262626262626263,0.7085714285714285,0.6567796610169492,0.7692307692307693
100,62,38,0.8157894736842105,0.62,0.7045454545454546,0.6512605042016807,0.7673267326732673
101,62,39,0.8157894736842105,0.6138613861386139,0.7005649717514125,0.6458333333333333,0.7654320987654321
102,62,40,0.8157894736842105,0.6078431372549019,0.6966292134831461,0.640495867768595,0.7635467980295566
103,62,41,0.8157894736842105,0.6019417475728155,0.6927374301675977,0.6352459016393441,0.7616707616707616
104,62,42,0.8157894736842105,0.5961538461538461,0.6888888888888889,0.6300813008130081,0.7598039215686274
105,62,43,0.8157894736842105,0.5904761904761905,0.6850828729281768,0.6250000000000001,0.7579462102689487
106,62,44,0.8157894736842105,0.5849056603773585,0.6813186813186812,0.62,0.7560975609756098
107,62,45,0.8157894736842105,0.5794392523364486,0.6775956284153005,0.6150793650793651,0.754257907542579
108,62,46,0.8157894736842105,0.5740740740740741,0.6739130434782609,0.610236220472441,0.7524271844660194
109,62,47,0.8157894736842105,0.5688073394495413,0.6702702702702703,0.6054687500000001,0.7506053268765134
110,62,48,0.8157894736842105,0.5636363636363636,0.6666666666666666,0.6007751937984496,0.7487922705314008
111,62,49,0.8157894736842105,0.5585585585585585,0.6631016042780749,0.5961538461538461,0.7469879518072289
112,62,50,0.8157894736842105,0.5535714285714286,0.6595744680851064,0.5916030534351145,0.7451923076923077
113,62,51,0.8157894736842105,0.5486725663716814,0.656084656084656,0.5871212121212122,0.7434052757793764
114,62,52,0.8157894736842105,0.543859649122807,0.6526315789473685,0.5827067669172932,0.7416267942583731
115,62,53,0.8157894736842105,0.5391304347826087,0.6492146596858638,0.5783582089552239,0.7398568019093079
116,62,54,0.8157894736842105,0.5344827586206896,0.6458333333333334,0.574074074074074,0.7380952380952379
117,62,55,0.8157894736842105,0.5299145299145299,0.6424870466321243,0.5698529411764707,0.7363420427553444
118,62,56,0.8157894736842105,0.5254237288135594,0.6391752577319588,0.5656934306569343,0.7345971563981042
119,62,57,0.8157894736842105,0.5210084033613446,0.635897435897436,0.5615942028985507,0.7328605200945625
120,62,58,0.8157894736842105,0.5166666666666667,0.6326530612244898,0.5575539568345323,0.731132075471698
121,62,59,0.8157894736842105,0.512396694214876,0.6294416243654822,0.5535714285714286,0.7294117647058824
122,63,59,0.8289473684210527,0.5163934426229508,0.6363636363636364,0.5585106382978724,0.7394366197183099
123,63,60,0.8289473684210527,0.5121951219512195,0.6331658291457286,0.5545774647887324,0.7377049180327869
124,63,61,0.8289473684210527,0.5080645161290323,0.63,0.5506993006993006,0.7359813084112149
125,63,62,0.8289473684210527,0.504,0.6268656716417911,0.546875,0.7342657342657344
126,63,63,0.8289473684210527,0.5,0.6237623762376238,0.5431034482758621,0.7325581395348838
127,63,64,0.8289473684210527,0.49606299212598426,0.6206896551724138,0.5393835616438356,0.7308584686774942
128,63,65,0.8289473684210527,0.4921875,0.6176470588235294,0.5357142857142857,0.7291666666666666
129,63,66,0.8289473684210527,0.4883720930232558,0.6146341463414634,0.5320945945945945,0.7274826789838337
130,63,67,0.8289473684210527,0.4846153846153846,0.6116504854368932,0.5285234899328859,0.7258064516129032
131,63,68,0.8289473684210527,0.48091603053435117,0.6086956521739131,0.525,0.7241379310344828
132,63,69,0.8289473684210527,0.4772727272727273,0.6057692307692308,0.5215231788079471,0.7224770642201835
133,64,69,0.8421052631578947,0.48120300751879697,0.6124401913875598,0.5263157894736841,0.7322654462242562
134,64,70,0.8421052631578947,0.47761194029850745,0.6095238095238095,0.5228758169934641,0.730593607305936
135,64,71,0.8421052631578947,0.4740740740740741,0.6066350710900474,0.5194805194805195,0.7289293849658314
136,64,72,0.8421052631578947,0.47058823529411764,0.6037735849056604,0.5161290322580645,0.7272727272727273
137,64,73,0.8421052631578947,0.46715328467153283,0.6009389671361502,0.5128205128205128,0.7256235827664399
138,64,74,0.8421052631578947,0.463768115942029,0.5981308411214953,0.5095541401273885,0.7239819004524886
139,64,75,0.8421052631578947,0.460431654676259,0.5953488372093023,0.5063291139240507,0.7223476297968396
140,64,76,0.8421052631578947,0.45714285714285713,0.5925925925925926,0.5031446540880503,0.7207207207207208
141,64,77,0.8421052631578947,0.45390070921985815,0.5898617511520737,0.49999999999999994,0.7191011235955055
142,64,78,0.8421052631578947,0.4507042253521127,0.5871559633027522,0.49689440993788825,0.7174887892376681
143,64,79,0.8421052631578947,0.44755244755244755,0.5844748858447489,0.4938271604938272,0.7158836689038033
144,64,80,0.8421052631578947,0.4444444444444444,0.5818181818181818,0.49079754601226994,0.7142857142857143
145,64,81,0.8421052631578947,0.4413793103448276,0.5791855203619909,0.4878048780487805,0.7126948775055679
146,64,82,0.8421052631578947,0.4383561643835616,0.5765765765765766,0.48484848484848486,0.7111111111111111
147,64,83,0.8421052631578947,0.43537414965986393,0.5739910313901345,0.4819277108433734,0.7095343680709533
148,65,83,0.8552631578947368,0.4391891891891892,0.5803571428571429,0.48652694610778446,0.7190265486725663
149,65,84,0.8552631578947368,0.436241610738255,0.5777777777777777,0.48363095238095244,0.717439293598234
150,65,85,0.8552631578947368,0.43333333333333335,0.575221238938053,0.4807692307692309,0.7158590308370045
151,65,86,0.8552631578947368,0.4304635761589404,0.5726872246696034,0.4779411764705883,0.7142857142857144
152,65,87,0.8552631578947368,0.4276315789473684,0.5701754385964911,0.4751461988304093,0.712719298245614
153,65,88,0.8552631578947368,0.42483660130718953,0.5676855895196506,0.4723837209302326,0.7111597374179431
154,65,89,0.8552631578947368,0.42207792207792205,0.5652173913043478,0.4696531791907515,0.7096069868995635
155,65,90,0.8552631578947368,0.41935483870967744,0.5627705627705628,0.46695402298850575,0.7080610021786492
156,66,90,0.868421052631579,0.4230769230769231,0.5689655172413792,0.4714285714285715,0.7173913043478262
157,66,91,0.868421052631579,0.42038216560509556,0.5665236051502145,0.46875,0.7158351409978307
158,67,91,0.881578947368421,0.4240506329113924,0.5726495726495726,0.4731638418079095,0.725108225108225
159,67,92,0.881578947368421,0.42138364779874216,0.5702127659574469,0.47050561797752816,0.7235421166306697
160,67,93,0.881578947368421,0.41875,0.5677966101694916,0.467877094972067,0.7219827586206896
161,67,94,0.881578947368421,0.4161490683229814,0.5654008438818565,0.46527777777777773,0.7204301075268816
162,67,95,0.881578947368421,0.41358024691358025,0.5630252100840336,0.46270718232044195,0.7188841201716737
163,67,96,0.881578947368421,0.4110429447852761,0.5606694560669456,0.46016483516483525,0.7173447537473234
164,67,97,0.881578947368421,0.40853658536585363,0.5583333333333333,0.45765027322404367,0.7158119658119657
165,67,98,0.881578947368421,0.40606060606060607,0.5560165975103735,0.4551630434782608,0.7142857142857142
166,67,99,0.881578947368421,0.4036144578313253,0.5537190082644629,0.45270270270270274,0.7127659574468086
167,67,100,0.881578947368421,0.40119760479041916,0.551440329218107,0.45026881720430106,0.7112526539278131
168,68,100,0.8947368421052632,0.40476190476190477,0.5573770491803278,0.45454545454545453,0.7203389830508474
169,68,101,0.8947368421052632,0.40236686390532544,0.5551020408163265,0.4521276595744681,0.718816067653277
170,68,102,0.8947368421052632,0.4,0.5528455284552846,0.44973544973544977,0.7172995780590716
171,68,103,0.8947368421052632,0.39766081871345027,0.5506072874493928,0.4473684210526315,0.7157894736842104
172,68,104,0.8947368421052632,0.3953488372093023,0.5483870967741935,0.4450261780104712,0.7142857142857143
173,69,104,0.9078947368421053,0.3988439306358382,0.5542168674698795,0.44921875000000006,0.7232704402515724
174,69,105,0.9078947368421053,0.39655172413793105,0.5519999999999999,0.44689119170984465,0.7217573221757323
175,69,106,0.9078947368421053,0.3942857142857143,0.549800796812749,0.4445876288659794,0.720250521920668
176,69,107,0.9078947368421053,0.39204545454545453,0.5476190476190476,0.4423076923076924,0.71875
177,69,108,0.9078947368421053,0.3898305084745763,0.5454545454545455,0.4400510204081633,0.7172557172557172
178,69,109,0.9078947368421053,0.38764044943820225,0.5433070866141733,0.43781725888324874,0.7157676348547719
179,69,110,0.9078947368421053,0.3854748603351955,0.5411764705882354,0.43560606060606055,0.7142857142857142
180,69,111,0.9078947368421053,0.38333333333333336,0.5390625000000001,0.43341708542713564,0.712809917355372
181,70,111,0.9210526315789473,0.3867403314917127,0.5447470817120622,0.43750000000000006,0.7216494845360826
182,71,111,0.9342105263157895,0.3901098901098901,0.5503875968992248,0.4415422885572139,0.7304526748971193
183,72,111,0.9473684210526315,0.39344262295081966,0.555984555984556,0.4455445544554455,0.7392197125256673
184,73,111,0.9605263157894737,0.3967391304347826,0.5615384615384615,0.4495073891625616,0.7479508196721312
185,74,111,0.9736842105263158,0.4,0.5670498084291188,0.4534313725490196,0.7566462167689161
186,75,111,0.9868421052631579,0.4032258064516129,0.5725190839694656,0.4573170731707317,0.7653061224489796
187,76,111,1.0,0.40641711229946526,0.5779467680608364,0.4611650485436894,0.7739307535641547
